"","State","Year","NDVI","Tr_State","Post","DiD","Rainfall_June","RainyDays_June","Rainfall_May","RainyDays_May","Rainfall_P1","RainyDays_P1","Rainfall_P2","RainyDays_P2","Temp_June","Temp_May","Temp_P1","Temp_P2","Time_To_Treatment","Log_NDVI","Log_Rainfall_June","Log_Rainfall_May","Log_Temp_June","Log_Temp_May","GSDP","AgGDP","Population","SoD","RiceT","RiceK"
"280","Uttarakhand",2011,0.471501852,0,1,0,242.183046166,30,65.09703375,31,77.932832216,41,23.319424407,41,290.070941,288.935228064516,282.563237560975,283.21581902439,2,-0.751832249026625,5.48969382935431,4.1758789836603,5.67012551720284,5.66620253864858,NA,NA,NA,NA,NA,NA
"281","Uttarakhand",2012,0.370719309,0,1,0,60.060550372,30,23.408674929,31,68.563998708,41,13.197521381,41,292.572251333333,289.037786451613,282.564642926829,281.46250804878,3,-0.992310082240248,4.09535322621616,3.15310667712423,5.67871164927461,5.66655742853305,NA,NA,NA,NA,NA,NA
"282","Uttarakhand",2013,0.453592843,0,1,0,452.85514764,30,21.475265486,31,51.757265689,41,28.527580083,38,290.559774333333,289.751485806452,283.260461219512,281.740753414634,4,-0.790555304911767,6.11557231196404,3.06690183035502,5.67180931875147,5.66902361009783,NA,NA,NA,NA,NA,NA
"283","Uttarakhand",2014,0.440816061,0,1,0,99.307855485,30,58.372415725,31,99.339375538,41,36.864288986,41,291.845607666667,288.222086451613,282.003851707317,282.014911951219,5,-0.8191275857818,4.59822467653248,4.06684344477356,5.67622492156796,5.66373131647781,NA,NA,NA,NA,NA,NA
"284","Uttarakhand",2015,0.442708713,0,1,0,201.22912464,30,31.71748269,31,129.481357755,41,31.298197499,41,290.731037666667,289.15079,282.512943902439,283.172235853658,6,-0.814843257937833,5.30444418242161,3.45686803327697,5.67239857058464,5.66694831674644,NA,NA,NA,NA,NA,NA
"285","Uttarakhand",2016,0.458588066,0,1,0,202.90616715,30,81.632430563,31,68.279308677,41,7.644390656,40,291.779845666667,289.327002580645,284.275053414634,283.514408536585,7,-0.779602931574643,5.31274364139203,4.40222661638444,5.67599956470628,5.66755754527122,NA,NA,NA,NA,NA,NA
"286","West Bengal",2002,0.508836499,0,0,0,493.4536119,30,195.02651522,31,86.888615362,41,114.369218631,41,301.534170333333,301.781527419355,299.978130243902,296.988702682927,-7,-0.675628534073115,6.20142885627914,5.2731355248071,5.70888334418429,5.70970333643977,NA,NA,NA,NA,"5842.09","384.97"
"287","West Bengal",2003,0.491224512,0,0,0,443.6816623,30,117.4533883,31,114.0934799,41,91.378631909,41,301.864068666667,302.596712580645,299.536755121951,297.680516585366,-6,-0.710854001114151,6.09510732847963,4.76604155956066,5.70997681229501,5.71240093738462,NA,NA,NA,NA,"5856.63","339.76"
"288","West Bengal",2004,0.500453919,0,0,0,356.7575004,30,141.666894686,31,66.28119767,41,19.021142955,41,301.800512333333,303.521209677419,300.846660243902,297.014475365854,-5,-0.692239754395628,5.87705628038261,4.95347848980325,5.70976624392453,5.71545149167369,20865636,4002017,NA,42,"5783.62","320.83"
"289","West Bengal",2005,0.492004851,0,0,0,279.3511445,30,105.86344383,31,90.243985628,41,235.720163177,41,303.65994,302.402207741936,300.005110487805,296.794578780488,-4,-0.709266702782338,5.63246957290768,4.66214999782965,5.71590845686461,5.71175794501264,22178946,4446464,NA,NA,"5782.94","288.11"
"290","West Bengal",2006,0.526538431,0,0,0,263.4025456,30,231.55528877,31,47.426456356,41,44.476304674,41,301.993991666667,301.951551935484,300.357872926829,297.762225365854,-3,-0.641430956719665,5.57368345365124,5.44481867339146,5.71040712203347,5.71026658045086,23907712,4736330,85726,NA,"5687.03","283.86"
"291","West Bengal",2007,0.510274643,0,0,0,450.99125714,30,94.12802286,31,48.416597774,41,79.032887318,41,302.164964,303.265329032258,300.024113658537,297.583473902439,-2,-0.672806182525028,6.11144795381589,4.54465580098286,5.71097310665157,5.71460809570491,25763218,5609876,NA,NA,"5719.78","281.63"
"292","West Bengal",2008,0.503253927,0,0,0,498.4358331,30,158.2114512,31,52.312749367,41,58.634464402,41,301.033031,302.346020322581,300.344444878049,297.636741463415,-1,-0.686660411213993,6.21147486115689,5.06393243703758,5.70721999626968,5.71157212414733,27024826,6036140,NA,NA,"5935.71","292.46"
"293","West Bengal",2009,0.5067475,0,1,0,185.17408781,30,276.77313111,31,41.761216605,41,22.202699948,41,303.322592666667,301.895807741935,300.771091707317,297.965732195122,0,-0.679742427061309,5.22129639779028,5.62319814934264,5.71479690142467,5.71008195036906,NA,NA,NA,NA,"5630.1","214.07"
"294","West Bengal",2010,0.515937001,0,1,0,356.0943374,30,187.84068964,31,48.571162164,41,63.5816084,41,302.680024,302.65028483871,302.249834878049,298.680137804878,1,-0.661770612039569,5.8751956884443,5.23559420805548,5.71267622111798,5.71257796348614,NA,NA,NA,NA,NA,NA
"295","West Bengal",2011,0.529213522,0,1,0,509.0569887,30,176.638488,31,77.798129115,41,42.623650791,41,302.007163333333,301.880539032258,299.58911902439,297.527665609756,2,-0.636363295291511,6.23255997236575,5.17410520326949,5.71045073674036,5.7100313729996,NA,NA,NA,NA,NA,NA
"296","West Bengal",2012,0.481045331,0,1,0,266.1903662,30,75.131243599,31,69.029556983,41,58.008708236,41,303.609549666667,303.772268709677,299.722137317073,297.029231219512,3,-0.731793770073748,5.58421171522349,4.31923649887285,5.71574249979183,5.71627830459197,NA,NA,NA,NA,NA,NA
"297","West Bengal",2013,0.548737401,0,1,0,296.1391589,30,199.70392487,31,46.734630951,41,166.367537914,41,302.169698,302.011141612903,300.758115609756,296.766538780488,4,-0.600135274309631,5.69082947526583,5.29683589405938,5.71098877346765,5.71046390945231,NA,NA,NA,NA,NA,NA
"298","West Bengal",2014,0.508720074,0,1,0,357.5169289,30,173.8524467,31,25.666174345,41,44.494217472,41,302.874432,302.561126774193,300.59418195122,297.368970243902,5,-0.675857366559872,5.87918271457935,5.15820693198153,5.71331830377381,5.71228332903791,NA,NA,NA,NA,NA,NA
"299","West Bengal",2015,0.512432058,0,1,0,349.6300447,30,138.14436335,31,110.866221698,41,32.028802099,41,302.344352,302.849082258065,299.80888195122,298.154086585366,6,-0.668587146513818,5.85687558030612,4.92829924959604,5.71156660620739,5.71323460307092,NA,NA,NA,NA,NA,NA
"300","West Bengal",2016,0.534716549,0,1,0,273.3294255,30,223.4776138,31,58.563859098,41,68.131469173,41,302.701505,302.074076774194,301.345470731707,297.965312439024,7,-0.626018487440937,5.61067775453677,5.4093112470684,5.71274718793471,5.71067227462862,NA,NA,NA,NA,NA,NA
