Dist Code,Year,State Code,State Name,Dist Name,Area,RICE AREA (1000 ha),WHEAT AREA (1000 ha),KHARIF SORGHUM AREA (1000 ha),RABI SORGHUM AREA (1000 ha),SORGHUM AREA (1000 ha),PEARL MILLET AREA (1000 ha),MAIZE AREA (1000 ha),FINGER MILLET AREA (1000 ha),BARLEY AREA (1000 ha),CHICKPEA AREA (1000 ha),PIGEONPEA AREA (1000 ha),MINOR PULSES AREA (1000 ha),GROUNDNUT AREA (1000 ha),SESAMUM AREA (1000 ha),RAPESEED AND MUSTARD AREA (1000 ha),SAFFLOWER AREA (1000 ha),CASTOR AREA (1000 ha),LINSEED AREA (1000 ha),SUNFLOWER AREA (1000 ha),SOYABEAN AREA (1000 ha),OILSEEDS AREA (1000 ha),SUGARCANE AREA (1000 ha),COTTON AREA (1000 ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha)
524,1997,4,Haryana,Kaithal,176.9,150.1,160.2,0.6,0,0.6,5.7,0.7,0,0.1,0.5,0.2,0.3,0,0.1,2.7,0,0,0,,0,7.2,5.4,4.1,0.33,0.76,1.09,0.1,0.11,
524,1998,4,Haryana,Kaithal,209.04,162,159,0,0,0,4,0,0,0,0,0,,0,0,3,0,0,0,,0,7,4,1,0.22,1,1.22,0.27,0.17,28.04
524,1999,4,Haryana,Kaithal,206.49,162.9,174.9,0,0,0,4.7,0.1,0,0,0.2,0.2,0.2,0,0.1,1.6,0,0,0,0.72,0,2.4,4.1,0.9,0.35,1.18,1.53,0.36,0.29,28.87
524,2000,4,Haryana,Kaithal,207.78,164.2,153.4,0.2,0,0.2,5.4,0.2,0,0.1,0.3,0,0.2,0,0,1.9,0,0,0,0.43,0,2.3,4.6,0.8,0.31,2.74,3.05,0.2,0.16,27.45
524,2001,4,Haryana,Kaithal,206.89,160.9,168.7,0.1,0,0.1,6.1,0.2,0,0.1,0.5,0,0.3,0,0.1,1.6,0,0,0,0.25,0,1.9,5.2,1.1,0.35,0.97,1.32,0.2,0.1,29.14
524,2002,4,Haryana,Kaithal,220.93,170.2,171.4,0,0,0,9.7,0.1,0,0,0.3,0.1,0.3,0,0.1,1.8,0,0,0,0.05,0,2,4.8,1.3,0.21,1.15,1.36,0.25,0.15,30.68
524,2003,4,Haryana,Kaithal,207.94,156.8,173.6,0,0,0,10.9,0.1,0,0,0.3,0,0.3,0,0.1,1.3,0,0,0,0.08,0,1.4,3.4,1.7,0.33,1.23,1.56,0.2,0.14,31.96
524,2004,4,Haryana,Kaithal,200.84,152.64,174.26,0.03,0,0.03,10.83,0.1,0,0.03,0.21,0.03,0.27,0,0.08,0.8,0,0,0,0.06,0,1,2.32,2.61,0.32,1.27,1.59,0.2,0.11,30.14
524,2005,4,Haryana,Kaithal,203.25,150.6,172.9,0,0,0,11.8,0.1,0,0.1,0.2,0.03,0.22,0,0.1,0.8,0,0,0,0,0,0.91,2.3,4,0.31,1.14,1.45,0.1,0,32.42
524,2006,4,Haryana,Kaithal,203.42,150.6,171.7,0,0,0,13,0.1,0,0,0.2,0.02,0.28,0,0.2,0.8,0,0,0,0,0,1,2.5,3.1,0.3,1.37,1.66,0.2,0.01,31.94
524,2007,4,Haryana,Kaithal,205.88,152.1,173.1,0,0,0,14,0,0,0,0.2,0.02,0.18,0,0.2,0.7,0,0,0,0,0,0.9,3.4,2.4,0.34,1.39,1.72,0.2,0,32
524,2008,4,Haryana,Kaithal,209.13,156.3,171.9,0,0,0,13.5,0.1,,0,0.1,0.19,0.11,0,0.1,0.6,,0,,0,,0.7,1.7,2.5,0.34,1.37,1.71,0.24,0.01,33.62
524,2009,4,Haryana,Kaithal,206.83,158.3,171.7,0,0,0,10.9,0,,0,0.1,0,0.4,0,0,0.7,,0,,0,,0.7,2.9,3.5,0.32,1.02,1.34,0.22,0.01,29.43
524,2010,4,Haryana,Kaithal,176.6,158.7,177.6,0,0,0,9.2,0,,0,0.1,,,0,0,0.7,,,,,,0.8,2,4.3,0.34,1.08,1.42,0.3,0,0.9
524,2011,4,Haryana,Kaithal,205.68,158.9,173.1,0,0,0,5.8,0,,0,0.1,,,0,0,0.8,,,,,,0.8,2.6,8.5,0.33,1.25,1.58,0,0,28.28
524,2012,4,Haryana,Kaithal,183.51,162.46,172.3,0,0,0,4.59,0.01,0,0.01,0.13,0,0.17,0,0.01,0.87,0,0,0,0,0,0.9,3.51,10.15,0.34,1.36,1.7,0.35,,0.84
524,2013,4,Haryana,Kaithal,179.61,158,174,0,0,0,4,0,0,0,0,0,0.2,0,0,1,0,0,0,0,0,0.8,4,11,0.23,1.41,1.64,0.5,,0.61
524,2014,4,Haryana,Kaithal,178.33,161,175,0,0,0,2,0,0,0,0,0,0.1,0,0,1,0,0,0,0,0,0.7,3,10,0.26,1.03,1.29,0.06,,0.53
524,2015,4,Haryana,Kaithal,201.44,161.9,173.9,0,0,0,2.5,0,0,0,0,0,0.1,0,0,0.7,0,0,0,0,0,0.7,0,10.6,0.34,1.32,1.66,0.1,0,24.94
524,2016,4,Haryana,Kaithal,179.5,162,173,,,0,3,0,,0,0,,0.5,0,0,1,,,,,,1,4,8,,,,0,,
524,2017,4,Haryana,Kaithal,177.9,166.4,173.6,,,0,2.5,,,,,,,0,,0.9,,,,,,0.9,,7.2,,,,,,
525,1990,4,Haryana,Panipat,95.1,76.8,112.8,1.1,0,1.1,2.4,1.1,0,0.4,1,2.9,1.2,0,0,0.8,,,0,,,1.8,8.3,1.2,1.24,3.03,4.27,0.2,0.09,
525,1991,4,Haryana,Panipat,65.8,50,75.8,0.5,0,0.5,0.9,0.5,0,0.2,0.4,2.5,0.3,0,0,1.1,,,0,,,3.6,8.3,0.4,0.03,3.01,3.04,0.22,0.01,
525,1992,4,Haryana,Panipat,67.2,57.2,80.2,0.6,0,0.6,0.9,0.4,0,0.2,0.2,2.1,0.2,0,0,0.5,,,0,,,1.2,5.6,0.2,0.65,3.02,3.66,0.23,0.23,
525,1993,4,Haryana,Panipat,68.6,60.6,80,0.4,0,0.4,0.7,0.3,0,0.1,0.2,2,0.1,0,0,0.5,,,0,,,1.2,4.3,0.3,0.46,3,3.46,0.2,0.12,
525,1994,4,Haryana,Panipat,70.7,62.6,79.5,0.4,0,0.4,0.5,0,0,0.4,0.2,2.1,0.1,0,0,0.5,,,0,,,1.4,4.2,0.2,0.46,2.62,3.08,0.2,0.18,
525,1995,4,Haryana,Panipat,72.2,64,77,0.1,0,0.1,0.4,0.2,0,0.1,0.2,,,0,0,0.3,0,0,0,,0,2.7,4.3,0.2,0.78,2.35,3.13,0.2,0.1,
525,1996,4,Haryana,Panipat,73.4,64.8,81.2,0.2,0,0.2,0.5,0.1,0,0.1,0.1,,,0,0,0.6,0,0,0,,0,1.6,5.2,0.2,0.96,2.13,3.09,0.11,0.23,
525,1997,4,Haryana,Panipat,76.6,69.2,75.9,0.4,0,0.4,0.6,0.1,0,0,0.1,1.5,0.1,0,0,0.5,0,0,0,,0,0.5,4.7,0.2,0.78,1.99,2.77,0.2,0.01,
525,1998,4,Haryana,Panipat,96.31,72,82,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,1,4,0,0.78,3.24,4.01,0.18,0.14,18.31
525,1999,4,Haryana,Panipat,94.58,70.7,81.9,0.1,0,0.1,0.4,0.1,0,0,0,1,0.1,0,0,0.7,0,0,0,0,0,0.7,4.4,0.1,0.71,2.2,2.91,0.18,0.05,17.28
525,2000,4,Haryana,Panipat,101.48,77.4,82.6,0.2,0,0.2,0.5,0,0,0.1,0.1,0.6,0.2,0,0,0.7,0,0,0,0,0,0.7,4.8,0.1,0.48,2.79,3.26,0.15,0.03,16.58
525,2001,4,Haryana,Panipat,99.15,71.9,81.7,0.2,0,0.2,0.4,0.1,0,0.1,0.2,0.8,0,0,0,0.8,0,0,0,0.8,0,1.6,6.3,0,0.43,2.79,3.22,0.2,0.04,16.85
525,2002,4,Haryana,Panipat,91.44,64,81.1,0.3,0,0.3,0.6,0,0,0.1,0.2,0.5,0,0,0,0.9,0,0,0,0,0,0.9,7.4,0.1,0.37,2.72,3.09,0.2,0.06,16.84
525,2003,4,Haryana,Panipat,99.17,72.3,81.3,0,0,0,0.6,0.1,0,0,0.1,0.5,0.1,0,0,0.7,0,0,0,0,0,0.7,7.8,0.2,0.45,2.89,3.33,0.18,0.03,16.77
525,2004,4,Haryana,Panipat,97.69,72.28,83.83,0.03,0,0.03,0.7,0.01,0,0.05,0.08,0.38,0.04,0,0,0.71,0,0,0,0,0,0.7,6.53,0.07,0.44,2.34,2.78,0.21,0.05,16.55
525,2005,4,Haryana,Panipat,96.22,70.7,83.1,0,0,0,0.6,0,0,0,0.1,0.34,0.05,0,0,1,0,0,0,0.01,0,1.01,6.4,0,0.73,2.99,3.72,0.21,0.05,16.45
525,2006,4,Haryana,Panipat,98.21,70.8,81.5,0,0,0,0.7,0.1,0,0.1,0.1,0.32,0.28,0,0,1,0,0,0,0,0,1,7.8,0.1,0.68,2.85,3.53,0.2,0.03,16.43
525,2007,4,Haryana,Panipat,100.24,73.6,83.9,0,0,0,0.7,0,0,0.1,0,0.28,0.32,0,0,0.8,0,0,0,0,0,0.8,7.8,0.1,0.69,2.62,3.31,0.2,0.02,16.02
525,2008,4,Haryana,Panipat,99.29,77.7,88,0,0,0,0.5,0,,0.1,0.1,0.33,0.17,0,0,0.8,,0,,0,,0.8,3.4,0,0.69,2.28,2.97,0.15,0.02,15.82
525,2009,4,Haryana,Panipat,98.93,77,86.7,0,0,0,0.6,0,,0,0,0.27,0.33,0,0,0.8,,0,,0,,0.8,4,0,0.67,2.45,3.12,0.17,0.02,15.4
525,2010,4,Haryana,Panipat,85.72,76.9,86.6,0,0,0,0.5,0,,0.1,0,,,0,0,0.9,,,,,,0.9,5.8,0,0.69,2.67,3.35,0.2,0.02,0.62
525,2011,4,Haryana,Panipat,85.11,76,86.8,0,0,0,0.4,0,,0.1,0,,,0,0,0.9,,,,,,0.9,6.8,0,0.67,2.56,3.22,0.2,0.03,0.01
525,2012,4,Haryana,Panipat,86.32,75.68,85.91,0,0,0,0.4,0.01,0,0.05,0.01,0.21,0.58,0,0,0.88,0,0,0,0,0,0.9,7.07,0.07,0.61,2.63,3.25,0.18,0.02,0.69
525,2013,4,Haryana,Panipat,98.15,75,86,0,0,0,0,0,0,0,0,0.2,0.4,0,0,1,0,0,0,0,0,0.9,7,0,0.6,3.02,3.62,0.18,0.04,13.85
525,2014,4,Haryana,Panipat,62.93,54,84,0,0,0,0,0,0,0,0,0,0.4,0,0,1,0,0,0,0,0,0.9,6,0,0.46,3.25,3.72,0.24,0.04,0.63
525,2015,4,Haryana,Panipat,79.52,64,84,0,0,0,0.4,0,0,0,0,0,0.6,0,0,1,0,0,0,0,0,1,0,0,0.46,3.25,3.72,0.2,0.05,12.52
525,2016,4,Haryana,Panipat,83,76,82,,,0,0,0,,0,0,,0,0,,0,,,,,,,7,0,,,,,,
525,2017,4,Haryana,Panipat,78.4,77.2,84.4,,,,,,,,0.1,,0,0,,0.6,,,,,,0.6,,0,,,,,,
526,1990,4,Haryana,Rewari,176.2,0,39.3,5.2,0,5.2,52.6,0,0,6.2,19.6,0.1,0,0,0.3,53.2,,,0,,,53.5,0,0,0,0.27,0.27,0,0,
526,1991,4,Haryana,Rewari,190.9,0,40.8,3,0,3,51,0,0,6.7,5,0,0,0,0.4,63.2,,,0,,,63.6,0,0,0,0.28,0.28,0,0.01,
526,1992,4,Haryana,Rewari,193.5,0,46.3,2.4,0,2.4,59.7,0,0,5.3,8,0.1,0,0,0.2,61.6,,,0,,,61.8,0,0.1,0.01,0.25,0.26,0,0.04,
526,1993,4,Haryana,Rewari,178.3,0.1,43.5,1.5,0,1.5,45.3,0,0,3.4,6.4,0.2,0,0.1,0.3,62.8,,,0,,,63.2,0,0.1,0.01,0.26,0.27,0,0.01,
526,1994,4,Haryana,Rewari,197.9,0,43.5,2.2,0,2.2,55.3,0,0,4.6,6.6,0.1,0,0.2,0.2,66.3,,,0,,,66.7,0,0.2,0.01,0.24,0.25,0,0.07,
526,1995,4,Haryana,Rewari,190.3,0.1,40.2,1.5,0,1.5,45.3,0,0,2.9,4.5,,,0,0.1,68.3,0,0,0,,0,68.6,0,2,0,0.29,0.29,0,0.05,
526,1996,4,Haryana,Rewari,204.3,0.1,42.2,2.2,0,2.2,53.6,0,0,1.8,4,,,0,0.1,69.6,0,0,0,,0,69.7,0.1,4.9,0,0.24,0.24,0,0.05,
526,1997,4,Haryana,Rewari,190,0.2,45,1.5,0,1.5,49,0,0,2,4.4,1.3,0,0.1,0.1,66.6,0,0,0,,0,66.9,0,2.1,0.03,0.24,0.28,0,0.06,
526,1998,4,Haryana,Rewari,195.91,1,52,2,0,2,55,0,0,2,5,0,0,0,1,59,0,0,0,,0,59,0,3,0.05,0.42,0.46,0.02,0.08,11.91
526,1999,4,Haryana,Rewari,196.69,1.1,53.9,1.7,0,1.7,54.3,0,0,1.7,2.1,0.3,0,0,0.3,60.1,0,0,0,0,0,60.4,0,2.4,0.02,0.39,0.42,0.01,0.07,12.99
526,2000,4,Haryana,Rewari,188.15,0.7,54.8,1.1,0,1.1,54.4,0,0,4.5,0.9,0.1,0,0,0.3,54.5,0,0,0,0,0,54.8,0,1.6,0.02,0.28,0.3,0,0.06,15.15
526,2001,4,Haryana,Rewari,216.96,0.7,51.2,1.7,0,1.7,58.7,0,0,1.4,1,0.1,0,0,0.5,66.7,0,0,0,0,0,67.2,0,1.8,0.04,0.46,0.51,0,0.06,16.56
526,2002,4,Haryana,Rewari,192.84,0.3,46.4,1.2,0,1.2,38,0,0,1.9,0.3,0,0.1,0.1,0.7,65.6,0,0,0,0,0,66.4,0,2.1,0.03,0.66,0.69,0.01,0.05,15.24
526,2003,4,Haryana,Rewari,216.95,0.6,49.4,2,0,2,60.5,0,0,1.3,1.4,0.1,0,0.1,0.2,65.2,0,0,0,0.01,0,65.5,0,4.3,0,0.87,0.88,0,0.1,15.24
526,2004,4,Haryana,Rewari,218.28,0.48,44.85,1.33,0,1.33,50.38,0,0,0,0.21,0.12,0.07,0.33,0.22,71.47,0,0,0,0,0,72,0.01,7.79,0.09,0.56,0.65,0,0.01,12.87
526,2005,4,Haryana,Rewari,228.04,0.6,41,1.6,0,1.6,55.4,0,0,0.8,0.2,0.17,0.01,0.2,0.3,74.8,0,0,0,0,0,75.29,0,5.9,0.04,0.6,0.65,0.01,0.17,11.54
526,2006,4,Haryana,Rewari,209.33,0.8,51.7,2,0,2,57.6,0,0,1.8,0.1,0.16,0.04,0.1,0.2,65.9,0,0,0,0,0,66.2,0,2.9,0.04,0.72,0.76,0,0.08,9.79
526,2007,4,Haryana,Rewari,211.38,0.8,50.9,0.8,0,0.8,64.1,0,0,1.2,0.2,0.18,0.02,0.1,0,64.1,0,0,0,0,0,64.2,0,1.3,0.1,0.78,0.87,0,0.1,13.96
526,2008,4,Haryana,Rewari,212.26,2,45.8,0.5,0,0.5,62.6,0,,2.1,0.1,0.17,0.23,0.1,0.2,65.8,,0,,0,,66.1,0,1,0.09,0.53,0.62,0,0.03,11.13
526,2009,4,Haryana,Rewari,206.71,2.1,48.6,0.5,0,0.5,58.6,0,,1.7,0.1,0.07,0.43,0.1,0.2,65.2,,0,,0,,65.4,0,0.6,0.09,0.76,0.86,0,0.09,11.38
526,2010,4,Haryana,Rewari,204.1,2.7,50.5,1,0,1,66.7,0,,1.3,0.1,,,0.1,0.3,62.4,,,,,,62.8,0,0.5,0.08,1.1,1.18,0,0.14,5.3
526,2011,4,Haryana,Rewari,206.64,3.3,48.3,0.9,0,0.9,62.8,0,,1.9,0,,,0.1,0.3,64.3,,,,,,64.7,0,1.1,0.14,0.69,0.83,0,0.18,6.34
526,2012,4,Haryana,Rewari,200.32,2.01,44.65,0.26,0,0.26,49.47,0,0,1.81,0.03,0.18,0,0.05,0.21,67.31,0,0,0,0,0,67.6,0.03,1.79,0.13,1.6,1.73,,0.16,9.52
526,2013,4,Haryana,Rewari,213.38,2,45,1,0,1,60,0,0,2,0,0.1,0,0,0.2,66,0,0,0,0,0,66.7,0,1,0.14,0.55,0.69,,0.05,13.48
526,2014,4,Haryana,Rewari,202.44,2,50,1,0,1,59,0,0,2,0,0,0.8,0,0,63,0,0,0,0,0,63,0,2,0.12,0.9,1.02,,0.15,8.64
526,2015,4,Haryana,Rewari,210.54,2,51,0,0,0,62,0,0,2,0,0,,0,0.8,63,0,0,0,0,0,63.8,0,7,0.11,0.91,1.02,0,0.01,9.94
526,2016,4,Haryana,Rewari,205.4,2.4,48.2,,,0.5,68.2,,,0.8,,,1.4,0.1,0.3,63.5,,,,,,63.9,,4.8,,,,0,,
526,2017,4,Haryana,Rewari,211.1,1.8,46.1,,,0.4,67.7,0,,0.8,,,,0.1,0.2,66.2,,,,,,66.5,,7.8,,,,,,
545,1992,9,Punjab,Mansa,153.7,32,151,0,0,0,0,0.1,0,4.8,5.7,0,0.7,0.5,0,5.4,0,0,0,,0,5.9,1,103.4,0.71,0.69,1.4,0.01,0.02,
545,1993,9,Punjab,Mansa,158.5,47,152,0.1,0,0.1,6.3,1,0,3.8,5,0,2.2,0.4,0,5.4,0,0,0,0.2,0,6,0.5,86.5,0.8,0.84,1.64,0.02,0.05,
545,1994,9,Punjab,Mansa,159.8,58,154,0,0,0,1.7,0,0,3.9,4.1,0,1,0.3,0,7.2,0,0,0,0,0,7.5,0.6,79.6,0.77,0.42,1.19,0.02,0.06,
545,1995,9,Punjab,Mansa,161.4,50,154,0,0,0,0.6,0.2,0,3.4,4,0,0.8,0.2,0,6.7,0,0,0,0,0,6.9,0.7,92.1,0.81,0.53,1.34,0,0.1,
545,1996,9,Punjab,Mansa,174.2,54,153,0,0,0,1,0,0,3,3.2,0.1,1.1,0.6,0,6.7,0,0,0,0,0,7.3,1,99.5,0.85,0.29,1.14,0.2,0.11,
545,1997,9,Punjab,Mansa,180.3,58,157,0,0,0,0,0,0,4,3,0,1,0.5,0,6,0,0,0,0.1,0,6.6,0.7,103.4,0.88,1.18,2.06,0.1,0.05,
545,1998,9,Punjab,Mansa,208.35,84,159,0,0,0,1.1,0,0,4,2.3,0,0.7,0.3,0.1,6,0,0,0,0,0,6.4,0.5,83.3,0.94,1.42,2.36,0.25,0.04,21.95
545,1999,9,Punjab,Mansa,200.67,91,157,0,0,0,1.8,0,0,3,1,0,0.7,0,0.1,3.9,0,0,0,0,0,4,0.5,72.3,0.31,1.46,1.77,0.25,0.07,23.37
545,2000,9,Punjab,Mansa,198.04,84,163,0,0,0,2,0,0,3,0.7,0,0.7,0.1,0.1,3.5,0,0,0,0,0,3.7,0.6,78.5,0.36,0.81,1.17,0.16,0.07,21.84
545,2001,9,Punjab,Mansa,198.03,68,165,0,0,0,1.3,0,0,2,0.5,0,0.5,0.2,0.3,4.4,0,0,0,0,0,4.9,1,92.2,0.38,1.23,1.61,0.1,0.06,23.23
545,2002,9,Punjab,Mansa,203.15,88,163,0,0,0,1.7,1,0,2,0.4,0,0.4,0.3,1.1,7.5,0,0,0,0,0,8.9,1,70,0.44,1.29,1.73,0.18,0.09,22.25
545,2003,9,Punjab,Mansa,189.67,78,166,0,0,0,2.7,0,0,2,0.7,0,0.7,0.2,0.3,5.2,0,0,0,0,0,5.7,0,72,0.51,1.34,1.84,0.33,0.17,22.87
545,2004,9,Punjab,Mansa,193.43,75,167,0,0,0,2,0,0,2,0.4,0,0.5,0.1,0.4,4.6,0,0,0,0,0,5.1,0,82,0.58,1.04,1.61,0.14,0.04,21.73
545,2005,9,Punjab,Mansa,195.16,70,163,0,0,0,1,0,0,2,0.3,0,0.58,0.1,0.5,3.5,0,0.06,0,0,0,4.1,0,91,0.67,1.05,1.72,0.17,0.05,22.32
545,2006,9,Punjab,Mansa,190.68,62,165,0,0,0,1,0,0,2,0.4,0,0.51,0.1,0.4,3,0,0,0,0,0,3.88,0,96,0.74,1.22,1.95,0.14,0.1,21.79
545,2007,9,Punjab,Mansa,189.78,61,169,0,0,0,1,0,0,1,0.2,0,0.47,0.1,0.2,2,0,0.07,0,0,0,2.71,0,100,0.8,1.36,2.16,0.3,0.07,21.23
545,2008,9,Punjab,Mansa,199.05,71,171,0,0,0,1,0,0,1,0.2,0,0.3,0.1,0.2,2,0,0,0,0,0,2.3,0,93,0.86,1.25,2.1,0.2,0.03,28.15
545,2009,9,Punjab,Mansa,190.29,77,170,0,0,0,1,0,,1,2,0,,0.1,0.1,2,,,,0,,,0,89,0.92,1.2,2.12,0.2,0.03,20.09
545,2010,9,Punjab,Mansa,190.03,78,170,0,0,0,1,0,,1,0.1,0,,0.1,0.1,2,,,,0,,,0,88,0.98,1.25,2.23,0.1,0.03,19.83
545,2011,9,Punjab,Mansa,190.77,74,170,,,,1,0,,1,0.1,0,,0.1,0,2,,,0,0,,,0,93,0.94,1.53,2.47,0.2,0,19.67
545,2012,9,Punjab,Mansa,191.86,78,171,0,0,0,1,0,0,1,0.1,0,0.2,0,0,2,0,0,0,0,0,2,0,90,1.01,0.96,1.97,,,17.66
545,2013,9,Punjab,Mansa,191.18,81,170,0,0,0,0.2,0,0,1,0,0,0.5,0,0,2,0,0,0,0,0,2,0,86,0.9,1.19,2.09,,,18.48
545,2014,9,Punjab,Mansa,189.24,82,166,0,0,0,0,0,0,1,0.1,0,0,0,0,2,0,0,0,0,0,2,0,84,0.9,1.24,2.14,,,18.24
545,2015,9,Punjab,Mansa,189.43,93,170,0,0,0,0,0,0,1,0.1,0,0.4,0,0.1,2,0,0,0,0,0,2.2,0,72,0.68,1.72,2.4,,,18.73
545,2016,9,Punjab,Mansa,187,103,171,,,,1,,,0.5,0.1,0.1,0.2,,,1.6,,,,,,,,63,0.67,1.72,2.39,,,17.7
545,2017,9,Punjab,Mansa,187.96,107,172,,,,0.5,,,0.5,0.1,,1,,,1.5,,,,,,,,60,0.61,1.67,2.28,,,17.46
546,1992,9,Punjab,Fatehgarh Sahib,88.1,80,88,0.1,0,0.1,0,2,0,0.6,0.1,0.8,0.1,0,0,0.6,0,0,0,,0,0.6,6,0,0.95,0.65,1.59,0.21,0.01,
546,1993,9,Punjab,Fatehgarh Sahib,84.4,80,84,0,0,0,0,2,0,0.5,0,0.8,0.1,0,0,0.6,0,0,0,0.2,0,0.8,2.2,0,0.98,0.71,1.69,0.18,0.02,
546,1994,9,Punjab,Fatehgarh Sahib,85.1,80,84,0,0,0,0,2,0,0.5,0,0.8,0,0,0,1.2,0,0,0,0.1,0,1.3,2,0,1.02,0.77,1.79,0.32,0.01,
546,1995,9,Punjab,Fatehgarh Sahib,95.6,80,84,0,0,0,0,1,0,1.1,0.1,0.8,0.1,0,0,3,0,0,0,1,0,4,6.4,0,1.07,0.75,1.81,0.3,0.03,
546,1996,9,Punjab,Fatehgarh Sahib,95.4,80,84,0.1,0,0.1,0,1,0,1,0,1,0.2,0,0,1,0,0,0,2,0,3,8,0,1.1,1.28,2.38,1,0,
546,1997,9,Punjab,Fatehgarh Sahib,91.3,82,88,0,0,0,0,1,0,1,0,1,0.1,0,0,0.6,0,0,0,0.7,0,1.3,5.6,0,1.12,1.91,3.03,1.1,0.01,
546,1998,9,Punjab,Fatehgarh Sahib,107.06,83,85,0,0,0,0,1,0,1,0,0.4,0.1,0,0,1,0,0,0,1,0,2,3.9,0,1.16,2.25,3.41,1.24,0.01,15.06
546,1999,9,Punjab,Fatehgarh Sahib,106.18,82,86,0,0,0,0,1,0,1,0,0.3,0.1,0,0,1.1,0,0,0,0.7,0,1.8,4,0,0.32,1.44,1.76,1.05,0.03,15.48
546,2000,9,Punjab,Fatehgarh Sahib,107.78,84,86,0,0,0,0,1,0,1,0,0.3,0,0,0,1.1,0,0,0,0.7,0,1.8,4.2,0,0.35,1.69,2.05,0.63,0.04,14.98
546,2001,9,Punjab,Fatehgarh Sahib,107.18,81,85,0,0,0,0,1,0,1,0.1,0.3,0.2,0,0,0.8,0,0,0,0,0,0.8,5,0,0.43,1.51,1.94,0.6,0.02,18.38
546,2002,9,Punjab,Fatehgarh Sahib,102.91,80,85,0,0,0,0,1,0,1,0.1,0.2,0.1,0,0,0.7,0,0,0,0,0,0.7,5,0,0.44,2.14,2.59,1.15,0.01,15.41
546,2003,9,Punjab,Fatehgarh Sahib,105.43,83,85,0,0,0,0,1,0,1,0,0.2,0.1,0,0,0.6,0,0,0,0,0,0.6,4,0,0.49,2.16,2.64,1.25,0.09,16.13
546,2004,9,Punjab,Fatehgarh Sahib,106.76,85,85,0,0,0,0,1,0,1,0,0.2,0.1,0,0,0.7,0,0,0,1.1,0,1.8,2,0,0.52,2.31,2.83,1.5,0.05,15.06
546,2005,9,Punjab,Fatehgarh Sahib,102.45,85,84,0,0,0,0,0,0,0,0,0.2,0.08,0,0,0.8,0,0,0,0,0,0.75,2,0,0.58,2.93,3.51,1.98,0.08,13.82
546,2006,9,Punjab,Fatehgarh Sahib,101.99,84,85,0,0,0,0,1,0,0,0,0.1,0.14,0,0,1,0,0,0,0.7,0,1.44,3,0,0.61,3.72,4.33,2.96,0.07,11.71
546,2007,9,Punjab,Fatehgarh Sahib,105.82,84,85,0,0,0,0,1,0,0,0,0.2,0.03,0,0,1,0,0,0,1.8,0,0.55,4,0,0.61,3.89,4.5,3.1,0.09,14.44
546,2008,9,Punjab,Fatehgarh Sahib,104.37,85,85,0,0,0,2,1,0,0,0,0.2,0,0,0,1,0,0,0,0,0,1,2,0,0.63,4.07,4.69,4,0.06,13.37
546,2009,9,Punjab,Fatehgarh Sahib,104.97,86,85,0,0,0,1,1,,0,0,0.1,,0,0,0,,,,2,,,2,0,0.65,4.67,5.33,3.9,0.02,13.97
546,2010,9,Punjab,Fatehgarh Sahib,97.61,82,85,0,0,0,0,0,,0,0,0.1,,0,0,0,,,,0.9,,,2,0,6.57,4.71,11.28,4,0.01,12.71
546,2011,9,Punjab,Fatehgarh Sahib,101.57,86,85,,,,0,0,,0,0,0,,0,0,0,,,0,1.1,,,2,0,0.68,4.3,4.98,4.2,0.06,12.47
546,2012,9,Punjab,Fatehgarh Sahib,105.23,86,85,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,1,0,2,3,0,0.1,3.55,3.65,,,12.23
546,2013,9,Punjab,Fatehgarh Sahib,104.01,86,84,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,2.1,3,0,0.1,4.5,4.59,,,11.91
546,2014,9,Punjab,Fatehgarh Sahib,104.11,86,84,0,0,0,0,1,0,1,0,0,,0,0,1,0,0,0,0,0,1.9,3,0,0.12,5.11,5.23,,,11.21
546,2015,9,Punjab,Fatehgarh Sahib,103.2,86,84,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.9,3,0,0.11,5.28,5.39,,,11.3
546,2016,9,Punjab,Fatehgarh Sahib,101.97,86,84,,,,,,,0.3,,,0,,,0.5,,,,1,,,3,,0.09,5.78,5.86,,,11.17
546,2017,9,Punjab,Fatehgarh Sahib,99.16,86,85,,,,,,,0.3,,,0.6,,,0.6,,,,2.4,,,3,,0.09,4.72,4.81,,,6.26
1007,1997,4,Haryana,Fatehabad,229.8,51.9,160.8,0,0,0,11.2,0,0,7.1,13.5,0.4,1.3,0,0.1,24.1,0,0,0,,0,24.3,1.6,108.2,0.48,1.77,2.24,0.5,0,
1007,1998,4,Haryana,Fatehabad,263.59,70,165,0,0,0,13,0,0,4,14,0,2,0,0,23,0,0,0,,0,23,1,102,0.46,2.31,2.77,0.69,0,25.59
